"","Subject","Activity","CalcType","Domain","AccelType","Device","Magnitude","Jerk","Axis","Value"
"1974",26,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.969011263647959
"1975",26,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.96578368244898
"1976",26,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.990067994209184
"1977",26,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.988045030994898
"1978",26,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.986901451989796
"1979",26,"SITTING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.958743196403061
"1980",26,"SITTING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.987408064617347
"1981",27,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.504967249881862
"1982",27,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.454407301923271
"1983",27,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.438609507597151
"1984",27,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.398782501752859
"1985",27,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.523430074857168
"1986",27,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.489053171935771
"1987",27,"SITTING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.426597440751596
"1988",27,"SITTING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.353639579241263
"1989",27,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.460216753541077
"1990",27,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.595118689719149
"1991",27,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.512515688098058
"1992",27,"SITTING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.533666691684043
"1993",27,"SITTING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.396860181664309
"1994",27,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.269525078480053
"1995",27,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0138487249823936
"1996",27,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.100185209679255
"1997",27,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0761389624824468
"1998",27,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.00620821163854521
"1999",27,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.00563311178058511
"2000",27,"SITTING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.948937584680851
"2001",27,"SITTING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.981062999335106
"2002",27,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.880508402925532
"2003",27,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",0.0567359578355125
"2004",27,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.174956063348936
"2005",27,"SITTING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.948937584680851
"2006",27,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0407401937210106
"2007",27,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0706174478404255
"2008",27,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0741973309642021
"2009",27,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.0948875552553192
"2010",27,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0416667083995745
"2011",27,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0489520105665426
"2012",27,"SITTING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.940979750691489
"2013",27,"SITTING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.987334711941489
"2014",27,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.981191042632979
"2015",27,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.920956245316489
"2016",27,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.929238933806383
"2017",27,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.984390631914894
"2018",27,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.973411857074468
"2019",27,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.983866951010638
"2020",27,"SITTING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.934670006382979
"2021",27,"SITTING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.976083520664894
"2022",27,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.981697300452128
"2023",27,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.964081937260638
"2024",27,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.955060618829787
"2025",27,"SITTING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.949470932101064
"2026",27,"SITTING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.984513379175532
"2027",27,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.980951526755319
"2028",27,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.924357639526596
"2029",27,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.934267250196809
"2030",27,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.983053970478723
"2031",27,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.971250629175532
"2032",27,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.982323614361702
"2033",27,"SITTING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.931938337074468
"2034",27,"SITTING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.97706865412234
"2035",27,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.976921969893617
"2036",27,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.95235157006117
"2037",27,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.945280366066489
"2038",27,"SITTING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.931938337074468
"2039",27,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.980223959015957
"2040",27,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.966975234042553
"2041",27,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.952031235957447
"2042",27,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.983773768670213
"2043",27,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.986986233776596
"2044",27,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.982360732526596
"2045",27,"SITTING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.949542443696809
"2046",27,"SITTING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.984483923909575
"2047",28,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.500746081239806
"2048",28,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.462513358649272
"2049",28,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.438629717306019
"2050",28,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.401510080808252
"2051",28,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.525512063338519
"2052",28,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.494834541427184
"2053",28,"SITTING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.41664228276432
"2054",28,"SITTING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.319585335841019
"2055",28,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.473361623137864
"2056",28,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.61476259295801
"2057",28,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.505139123101481
"2058",28,"SITTING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.528448303258956
"2059",28,"SITTING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.385075013061772
"2060",28,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.275977997427184
"2061",28,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0131170935157767
"2062",28,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.107154082490291
"2063",28,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0759510757912621
"2064",28,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.0057853188010534
"2065",28,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",0.00023480694996699
"2066",28,"SITTING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.967742446699029
"2067",28,"SITTING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.984746789805825
"2068",28,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.922281830825243
"2069",28,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",0.122052450121359
"2070",28,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.13260994325
"2071",28,"SITTING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.967742446699029
"2072",28,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0363906395373786
"2073",28,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0705608725786408
"2074",28,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0726833877737379
"2075",28,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.0952819167184466
"2076",28,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0403511612291262
"2077",28,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0491271284475728
"2078",28,"SITTING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.958748266504854
"2079",28,"SITTING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.989599946699029
"2080",28,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.989937751699029
"2081",28,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.95218046315534
"2082",28,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.951440810242718
"2083",28,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.988548874223301
"2084",28,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.979878441359223
"2085",28,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.98487410407767
"2086",28,"SITTING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.962188158786408
"2087",28,"SITTING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.983131806941748
"2088",28,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.986183346601942
"2089",28,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.973277934902913
"2090",28,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.966552513252427
"2091",28,"SITTING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.963449182378641
"2092",28,"SITTING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.987019666893204
"2093",28,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.989331673058252
"2094",28,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.953421698495146
"2095",28,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.954343382184466
"2096",28,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.987679954660194
"2097",28,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.978004169466019
"2098",28,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.98373360223301
"2099",28,"SITTING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.959943726941748
"2100",28,"SITTING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.983085865485437
"2101",28,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.989446289271845
"2102",28,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.972865145291262
"2103",28,"SITTING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.959320659252427
"2104",28,"SITTING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.959943726941748
"2105",28,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.985032292572816
"2106",28,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.974922368980582
"2107",28,"SITTING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.964350668543689
"2108",28,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.98770485815534
"2109",28,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.987864031019417
"2110",28,"SITTING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.987077831504854
"2111",28,"SITTING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.962687165728155
"2112",28,"SITTING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.986877588883495
"2113",28,"STANDING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.488728348241278
"2114",28,"STANDING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.469767262013068
"2115",28,"STANDING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.440554359941477
"2116",28,"STANDING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.396701539627443
"2117",28,"STANDING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.540805867393381
"2118",28,"STANDING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.491640333233807
"2119",28,"STANDING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.430207176041136
"2120",28,"STANDING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.367188168913636
"2121",28,"STANDING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.566728314544886
"2122",28,"STANDING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.568444264488636
"2123",28,"STANDING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.508414704926193
"2124",28,"STANDING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.553207216909204
"2125",28,"STANDING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.445463071890341
"2126",28,"STANDING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.280458336988636
"2127",28,"STANDING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0128132266348295
"2128",28,"STANDING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.104606754861489
"2129",28,"STANDING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.074461834186875
"2130",28,"STANDING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.00474058813295455
"2131",28,"STANDING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.00803179888009091
"2132",28,"STANDING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.938288887045455
"2133",28,"STANDING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.969122657613636
"2134",28,"STANDING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.946168589204545
"2135",28,"STANDING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.205329998252273
"2136",28,"STANDING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.0609968645170455
"2137",28,"STANDING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.938288887045455
"2138",28,"STANDING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0264290805582955
"2139",28,"STANDING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0555357621982955
"2140",28,"STANDING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0708147139664773
"2141",28,"STANDING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.0973275162613636
"2142",28,"STANDING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0442869540761364
"2143",28,"STANDING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0448303493607955
"2144",28,"STANDING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.921938746590909
"2145",28,"STANDING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.971427570227273
"2146",28,"STANDING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.978709588863636
"2147",28,"STANDING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.910456113232955
"2148",28,"STANDING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.913276457045455
"2149",28,"STANDING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.973206861363636
"2150",28,"STANDING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.95537616875
"2151",28,"STANDING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.978510980965909
"2152",28,"STANDING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.93036464625
"2153",28,"STANDING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.960765502272727
"2154",28,"STANDING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.933451236136364
"2155",28,"STANDING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.946173030113636
"2156",28,"STANDING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.939052570852273
"2157",28,"STANDING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.909506140113636
"2158",28,"STANDING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.965166364147727
"2159",28,"STANDING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.976771106136364
"2160",28,"STANDING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.911574711022727
"2161",28,"STANDING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.919879708465909
"2162",28,"STANDING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.970758736761364
"2163",28,"STANDING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.952483769772727
"2164",28,"STANDING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.976232305795455
"2165",28,"STANDING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.925604367840909
"2166",28,"STANDING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.961016275795455
"2167",28,"STANDING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.983318189488636
"2168",28,"STANDING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.956962615284091
"2169",28,"STANDING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.939594579147727
"2170",28,"STANDING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.925604367840909
"2171",28,"STANDING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.932010857840909
"2172",28,"STANDING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.948611653181818
"2173",28,"STANDING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.932690727954545
"2174",28,"STANDING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.957999398693182
"2175",28,"STANDING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.974456608295455
"2176",28,"STANDING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.96400965625
"2177",28,"STANDING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.908333357897727
"2178",28,"STANDING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.965980781818182
"2179",29,"STANDING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.502451737000727
"2180",29,"STANDING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.490614512001017
"2181",29,"STANDING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.430529865017587
"2182",29,"STANDING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.393261392393144
"2183",29,"STANDING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.553403761053358
"2184",29,"STANDING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.483075912405683
"2185",29,"STANDING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.443559884831038
"2186",29,"STANDING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.349074504651308
"2187",29,"STANDING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.561807865134084
"2188",29,"STANDING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.560088780233721
"2189",29,"STANDING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.514758028787936
"2190",29,"STANDING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.533504549076772
"2191",29,"STANDING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.43044177655407
"2192",29,"STANDING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.280835853139535
"2193",29,"STANDING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0160568229031977
"2194",29,"STANDING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.105626730568721
"2195",29,"STANDING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0743663421450872
"2196",29,"STANDING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.00775866067972965
"2197",29,"STANDING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.00525873155218314
"2198",29,"STANDING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.955322754912791
"2199",29,"STANDING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.978906698052326
"2200",29,"STANDING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.940685403517442
"2201",29,"STANDING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.170595789070814
"2202",29,"STANDING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.0692808701061046
"2203",29,"STANDING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.955322754912791
"2204",29,"STANDING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.026533685075843
"2205",29,"STANDING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0613397053735465
"2206",29,"STANDING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0770929953677326
"2207",29,"STANDING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.0988390708880814
"2208",29,"STANDING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0434680621973837
"2209",29,"STANDING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0512303504868895
"2210",29,"STANDING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.953140020843023
"2211",29,"STANDING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.98092913127907
"2212",29,"STANDING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.984970274534884
"2213",29,"STANDING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.934746303866279
"2214",29,"STANDING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.933814254127907
"2215",29,"STANDING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.984849915465116
"2216",29,"STANDING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.970358006133721
"2217",29,"STANDING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.980273562122093
"2218",29,"STANDING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.948392520759884
"2219",29,"STANDING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.974625412209302
